Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;16;15989427.42;32;499669.61
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;17;28810945.42;64;450171.02
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;18;59032079.14;128;461188.12
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;19;106521181.82;256;416098.37
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;20;204877347.9;512;400151.07
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;21;449068571.91;1024;438543.53
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;22;852886765.2;2048;416448.62
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Warmup;1;810742301.67;2048;395870.26
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Warmup;2;843983652.46;2048;412101.39
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Warmup;3;800458539.11;2048;390848.9
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Warmup;4;737105821.01;2048;359914.95
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Warmup;5;766612561.43;2048;374322.54
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Warmup;6;760600207.06;2048;371386.82
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Actual;1;780688917.28;2048;381195.76
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Actual;2;784851288.41;2048;383228.17
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Actual;3;787204884.28;2048;384377.38
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Actual;4;760357699.89;2048;371268.41
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Actual;5;732671039.58;2048;357749.53
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Result;1;780688917.28;2048;381195.76
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Result;2;784851288.41;2048;383228.17
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Result;3;787204884.28;2048;384377.38
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Result;4;760357699.89;2048;371268.41
Serializers.ToMessagePack;;Serializers;ToMessagePack;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Result;5;732671039.58;2048;357749.53
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Overhead;Jitting;1;377800.64;1;377800.64
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Jitting;1;186214871.56;1;186214871.56
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;1;889071.39;2;444535.7
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;2;1332877.74;3;444292.58
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;3;1824456.17;4;456114.04
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;4;2044353.65;5;408870.73
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;5;2397356.56;6;399559.43
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=1;1;Workload;Pilot;6;3574883.84;7;510697.69
